"filename", "language", "TypeScript", "Ruby", "JSON with Comments", "JSON", "JavaScript", "HTML", "Properties", "Markdown", "CSS", "Python", "YAML", "Batch", "pip requirements", "comment", "blank", "total"
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\docs\superpowers\specs\2026-07-03-customer-product-number-design.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 40, 137
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\docs\superpowers\specs\2026-07-03-duplicate-product-detection-design.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 44, 153
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\docs\superpowers\specs\2026-07-03-single-order-dialog-design.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 31, 91
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\docs\superpowers\specs\2026-07-06-order-item-edit-dialog-design.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 46, 202
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\docs\superpowers\specs\2026-07-08-negotiation-history-design.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 63, 208
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\docs\superpowers\specs\2026-07-09-payment-management-design.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 30, 163
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\docs\superpowers\specs\2026-07-10-shipment-management-design.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 24, 100
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\docs\superpowers\specs\2026-07-10-unified-web-tabs-design.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 38, 152
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\docs\superpowers\specs\2026-07-11-purchases-management-design.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 23, 69
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\docs\superpowers\specs\2026-07-16-product-search-design.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 1011, 0, 0, 0, 0, 0, 0, 154, 1165
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\docs\superpowers\specs\2026-07-22-product-supplier-url-design.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 531, 0, 0, 0, 0, 0, 0, 108, 639
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\docs\superpowers\specs\2026-07-22-qt-qwebchannel-offline-deployment-design.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 319, 0, 0, 0, 0, 0, 0, 86, 405
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\docs\vue-config-guide.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 29, 118
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\docs\superpowers\plans\2026-07-17-supplier-platform-implementation.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 444, 0, 0, 0, 0, 0, 0, 121, 565
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\docs\superpowers\plans\2026-07-20-supplier-platform-impl.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 885, 0, 0, 0, 0, 0, 0, 197, 1082
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\docs\superpowers\specs\2026-07-17-supplier-platform-design.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 925, 0, 0, 0, 0, 0, 0, 176, 1101
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\index.html", "HTML", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\package-lock.json", "JSON", 0, 0, 0, 6209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6210
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\package.json", "JSON", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\public\brainstorm\order-detail-edit-layout-ac.html", "HTML", 0, 0, 0, 0, 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 13, 265
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\public\brainstorm\order-detail-edit-layout.html", "HTML", 0, 0, 0, 0, 0, 258, 0, 0, 0, 0, 0, 0, 0, 0, 16, 274
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\public\qwebchannel.js", "JavaScript", 0, 0, 0, 0, 362, 0, 0, 0, 0, 0, 0, 0, 0, 36, 59, 457
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\api\__tests__\customerProduct.test.ts", "TypeScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 59
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\api\__tests__\purchase.spec.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\api\base.ts", "TypeScript", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 86
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\api\categories.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\api\client.ts", "TypeScript", 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 27, 259
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\api\customerProduct.ts", "TypeScript", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 102
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\api\customers.ts", "TypeScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 51
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\api\endpoints.ts", "TypeScript", 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 19, 182
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\api\inventory.ts", "TypeScript", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 89
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\api\nativeBridge.ts", "TypeScript", 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 39, 281
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\api\orderSummary.ts", "TypeScript", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 82
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\api\orders.ts", "TypeScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 43
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\api\productSupplierUrls.ts", "TypeScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\api\products.ts", "TypeScript", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 104
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\api\purchase.ts", "TypeScript", 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23, 211
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\api\shipments.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\api\suppliers.ts", "TypeScript", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 101
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\components\common\__tests__\ProductSearchSelect.test.ts", "TypeScript", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 97
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\components\order\__tests__\ColumnFilterPanel.spec.ts", "TypeScript", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 67
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\composables\__tests__\useProductEdit.spec.ts", "TypeScript", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 88
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\composables\useProductEdit.ts", "TypeScript", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 108
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\constants\orderStatus.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\constants\productCategories.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\main.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 26
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\router\__tests__\businessRoutes.spec.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\router\businessRoutes.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\router\index.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 45
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\stores\appStore.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\stores\orderStore.ts", "TypeScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 52
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\stores\orderSummaryStore.ts", "TypeScript", 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 148
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\stores\shipmentStore.ts", "TypeScript", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 95
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\styles\dialog-overlay.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 10
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\styles\hide-number-spinner.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 6, 39
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\types\api.d.ts", "TypeScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 57
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\types\inventory.d.ts", "TypeScript", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 43
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\types\native.d.ts", "TypeScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 49
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\types\orderSummary.d.ts", "TypeScript", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 164
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\types\payment.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 37
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\types\shipment.d.ts", "TypeScript", 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 153
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\types\shipment\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\types\shipment\shipment.ts", "TypeScript", 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 153
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\utils\__tests__\columnVisibility.spec.ts", "TypeScript", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 89
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\utils\__tests__\contextMenuBubble.spec.ts", "TypeScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 66
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\utils\__tests__\contextMenuDocument.spec.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\utils\__tests__\contextMenuGuard.spec.ts", "TypeScript", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 65
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\utils\__tests__\formalRecord.spec.ts", "TypeScript", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 49
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\utils\__tests__\orderImportMapping.spec.ts", "TypeScript", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 64
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\utils\__tests__\productEditUnsavedClose.spec.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 39
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\utils\__tests__\purchaseSync.spec.ts", "TypeScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 79
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\utils\__tests__\supplierSearch.spec.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\utils\columnVisibility.ts", "TypeScript", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 110
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\utils\duplicateDetector.ts", "TypeScript", 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 129
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\utils\enforceHttps.ts", "TypeScript", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\utils\formalRecord.ts", "TypeScript", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 105
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\utils\modeDetector.ts", "TypeScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 49
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\utils\orderImportMapping.ts", "TypeScript", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 129
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\utils\purchaseSync.ts", "TypeScript", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 67
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\src\vite-env.d.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 16
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\tsconfig.json", "JSON with Comments", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\tsconfig.node.json", "JSON", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\vite.config.ts", "TypeScript", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 47
"d:\TraeProjects\PI Manager\worktrees\frontend-repo\frontend\vitest.config.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18
"Total", "-", 3863, 170, 24, 6379, 362, 39156, 2, 15197, 41, 48217, 460, 3, 17, 3468, 20017, 137376
